45282704000213	FUNDO MUNICIPAL DE SAUDE	8660700	RUA CEL.LUIZ PINTO 319	CENTRO	14825000	1633969600	19910418
11182382000138		4399103	AVENIDA XV DE NOVEMBRO 338	CENTRO	14825000	1633939898	20090924
26079971000162		4399103	RUA LEOPOLDO MARANDINI 348	JD N STA LUCIA	14825000	1633013166	20160901
30277280000140		4321500	RUA HERMINIO PONGELUPPI 256	CENTRO	14825027	1697633701	20180423
32252997000163		8599699	RUA GIUSEPPE PRIMO FUZARO 90	NOVA SANTA LUCIA	14827010	1697225651	20181214
33424352000123	DELICIAS DA MAJU	1091102	10A RUA JOAO BORBA 94	CENTRO	14825000	1697947643	20190422
33948163000150		4520001	AVENIDA Angelo Butgnon 460	centro	14825000	1141136524	20190617
34826330000152		4520002	10A RUA Benedito marins 851	Jardim esperanCa	14825000	1633967475	20190910
35304828000118		4520006	RUA NELSON MARQUES 247	NOVA SANTA LUCIA	14825000	1693371110	20191024
36781788000168		4399103	RUA DOS ANDRADAS 1113	CENTRO	14825000	1699287012	20200327
49243960000171		4321500	AVENIDA NICOLA CICARELI 755	JARDIM ESPERANCA	14825000	1697421930	20230118
50722392000170		4929902	RUA BENTO DE ABREU 795	CENTRO	14825009	1697337963	20230518
58446903000180		4923002	RUA BENTO BITENCOURT 432	CENTRO	14825029	1699642971	20241212
