07605806000152		5611201	RUA DO ROSARIO 126	CENTRO	13515088	1998510264	20050919
10664328000166	PADARIA BANDEIRANTES	4721102	RUA LUIZ CRUZATO 235	JARDIM BANDEIRANTES	13517244	1989508377	20090213
11655711000110		9313100	RUA SAO PAULO 260	ESTANCIA	13515000	1999585805	20100303
20935306000147	DEPOSITO DE BEBIDAS ALASKA	4723700	RUA DO ROSARIO 190	CENTRO	13515088	1934868809	20140829
24382265000160		4712100	RUA UMBERTO BUZZO 203	PARQUE RESIDENCIAL ALVORADA I	13516032	1991499518	20160315
24626540000143		5611205	TRAVESSA FELIPE PASCHOALINI 110	ALVORADA ll	13515000	1993582759	20160419
27641515000127		5620104	ESTRADA DE RIO CLARO 2	VISTA ALEGRE	13515000	1934867322	20170503
28303028000117		5611205	RUA NEREU VICENTINI 216	JARDIM SANTA RITA	13518472	1995848535	20170731
29549209000190		1091102	AVENIDA LIBERDADE 264	CENTRO	13515122	1989937114	20180129
33785658000105		5611205	RUA ELIAS FESSEL 40	ALVORADA I	13515000	190	20190530
34576327000128		5611203	AVENIDA LIBERDADE 344	CENTRO	13515122	1998478777	20190819
35678852000117		5611203	10A RUA GOVERNADOR PEDRO DE TOLEDO 103	CENTRO	13515000	1934861245	20191202
37310577000100		4712100	RUA SAO FRANCISCO 222	PARAISOLANDIA	13515000	1934867339	20200603
40239627000114		5611203	AVENIDA ITALO LORANDI 417	JARDIM MARUSSIG	13515302	1934861787	20210104
40433392000105		5611204	RUA BENEDITO JANGROSSI 95	JARDIM BELA VISTA	13515604	0000000000	20210118
40699668000193		8592999	RUA JOSE SARTO 112	CHACARAS PORTAL DO ITAQUERI	13518362	190	20210203
42396573000126		5611201	AVENIDA CARLOS GOMES 356	CENTRO	13515074	1974176262	20210620
42865151000152	PRO-EDUCA	8599603	AVENIDA ITALO LORANDI 166	VILA SANTA HELENA	13515500	1997653458	20210726
52627283000108		4723700	RUA PRIMEIRO DE MAIO 157	CENTRO	13515120	0000000000	20231023
53963838000147		5611203	AVENIDA ANTENOR MARQUES 338	JARDIM VISTA ALEGRE	13517322	1993356524	20240219
56659522000154		5611201	RUA SEBASTIANA GOUVEIA DE OLIVEIRA 540	JARDIM SANTA RITA	13518480	1991151496	20240813
57388889000143		4723700	RUA OSAIR COSTA 568	JARDIM SOLAR	13515274	1999548740	20240923
58730107000175		5620102	RUA CAROLINA CINTRA 75	CENTRO	13515128	1996239026	20250109
