17566980000197		4763603	RUA JOAQUIM PIRES MARTINS 33	CENTRO	18710000	1437661212	20130213
18861084000113		4711302	RUA JOAO BATISTA PEREIRA 557	CENTRO	18710011	1499003296	20130910
26960519000105		9602501	PRACA DOUTOR JOAO COUTINHO DE LIMA 5	CENTRO	18710033	1597780040	20170126
31699372000181	WELLINTON GAS	4520007	AVENIDA JOSE FEREZIN 1102	JARDIM BELA VISTA	18710550	1497168996	20181005
32383529000128		5612100	RUA ANTONIO LOPES SOBRINHO 444	CENTRO	18710029	1499003634	20190108
33161778000131		4520003	RUA JOAQUIM PIRES MARTINS 315	CENTRO	18710013	1496240169	20190327
33523956000127		9602501	RUA VEREADOR APARECIDO GUERSO 35	CENTRO	18710000	1499848432	20190503
41174284000110		4712100	AREA RURAL SN	AREA RURAL DE ARANDU	18719899	1496597329	20210311
42238044000102		5611203	RUA ANTONIO MONTEIRO DA SILVA 92	CONJUNTO HABITACIONAL JARDIM MARIA SODRE	18710536	1411111111	20210608
44802521000138		4712100	RUA JOAO BATISTA PEREIRA 719	CENTRO	18710011	1437661212	20220110
45830558000132	TINTAS ARANDU	4741500	RUA JOAO FEREZIN 295	CENTRO	18710035	1499615025	20220329
49760087000194		4723700	PRACA DOUTOR JOAO COUTINHO DE LIMA 223	CENTRO	18710033	1491318510	20230301
52471127000192		9602502	RUA JOAO SILVESTRE 75	NASCER DO SOL	18710386	1496251474	20231009
53804145000101	CAKA TINTAS ARANDU	4741500	RUA JOAO FEREZIN 295	CENTRO	18710035	1496823913	20240205
55860807000196		5620104	RUA JOSE ALVES ESTEVES 391	JARDIM BELA VISTA	18710556	1499143545	20240709
