20616864000140		4399103	RUA ELIAS VIEIRA DA CUNHA 203	LAMBARI	16450000	1435521488	20140711
21612004000109	KESTER ASSESSORIA E CONSULTORIA	8599604	RUA RODRIGUES ALVES 532	CENTRO	16450000	1435521488	20141230
23073994000171		4520001	RUA ANTONIO BAPTISTA RUELLAS 325	RESIDENCIAL DOS OLIVEIRAS	16450162	1498264808	20150817
26834144000137		4120400	RUA CAMPOS SALLES 350	CENTRO	16450000	1435521488	20170110
29411434000166		8630503	PRACA BERNARDINO DE CAMPOS 51	CENTRO	16450011	1435237600	20180111
33318878000129		4399103	RUA JOAO SIONI 350	JARDIM MONTE LIBANO	16450174	1496123696	20190410
37951578000133	JAMAFER EMPREENDIMENTOS	4110700	FAZENDA SANTA RITA DE CASSIA S/N	DISTRITO DE MACUCOS	16457899	1696265640	20200803
38391484000110		4330404	RUA MARECHAL DEODORO 92	VILA BANA	16450000	1498788263	20200909
51670868000130		8630503	RUA DR. CARLOS DE CAMPOS 41	VILA SAO JOAO	16450005	1897108359	20230803
57142888000114		4399103	RUA JOAO SIONI 350	JARDIM MONTE LIBANO	16450174	1435521488	20240904
