15169368000155	CASA DE CARNES NOVILHO DE OURO	4722901	RUA VALDEMAR TINTI 95	RESIDENCIAL MANOEL MARTINS	19180182	1832661161	20120229
19114142000108	DISTRIBUIDORA DE GAS TARIFA	4784900	RUA DUQUE DE CAXIAS 232	CENTRO	19180031	1832661161	20131022
20071178000130	CASA DE CARNES BRAGA	4722901	RUA RUI BARBOSA 297	CENTRO	19180017	1897795187	20140411
25099468000106		4781400	RUA DR CARLOS ROBERTO QUAIO 45	RES HUMBERTO BAGLI	19180000	1832731408	20160629
27472529000164		5611201	SITIO SAO JOAO SN	KM 14	19180000	1832731644	20170405
30126651000193	STUDIO PAULO BARBER	9602501	RUA PEREIRA 66	CENTRO	19180025	1896508750	20180406
34396437000108		4781400	10A RUA DAS AMERICAS 295	CENTRO	19180000	1881874918	20190801
42846107000103		4772500	RUA AVELINO RAMPAZZO 215	RESIDENCIAL MIRASSOL	19180000	1897578466	20210723
45423058000186		5611201	RODOVIA JULIO BUDISK S/N	COSTA	19184899	1897897246	20220223
46371867000154		4789001	RUA MODESTO BONFIM 647	JARDIM SANTA MONICA	19180000	1897132143	20220512
46435952000139		4781400	10A RUA RUA DAS AMERICAS 391	CENTRO	19180000	180	20220518
48193550000109		4759899	10A RUA LUIS STURARO 52	RES. ANTONIO LOPES DIAS	19180000	1891875345	20221005
48806836000104		5611204	RUA RUI BARBOSA 315	ALFREDO MARCONDES	19180000	1832731261	20221205
51859859000191		4781400	10A RUA BENEDICTO CREMONESE 96	MIRASSOL	19180000	1132422098	20230818
56196646000140		5611203	10A RUA GUIDO PRETTI SENNA 353	CONJ HAB EDMILSON JOSE CORREIA	19180000	1899615226	20240801
57723644000125		5620104	10A RUA LUIZ GAZOLA 129	CENTRO	19180000	1897322325	20241017
58892807000166		8630504	RUA TROMBETA 52	MANOEL MARTINS	19180000	1896020909	20250115
