12389754000164	JMB COMERCIO VAREJISTA DE MADEIRA E MONTAGEM DE MOVEIS	4744002	RUA 5 688	CENTRO	13537000	1935371329	20100812
18721236000182		9602501	RUA EURIDES SILVA BUENO 1041	JARDIM NOVA IPEUNA	13537378	1971392740	20130821
20586085000149		4520001	RUA NATALINA SCOTTON PRATA 432	RESIDENCIAL ZILDA SCAGLIA DORTA	13537000	1996536939	20140707
33140277000179		4781400	RUA Milton Barbosa da Silva 997	Vila Aparecida	13537000	1996345111	20190325
34480791000116		4781400	1A RUA milton barbosa da silva 934	residencial dos cambaras	13537000	198290837	20190809
36239715000149		4520001	RUA JOAQUIM GOMES FERREIRA 542	ALTOS DE IPEUNA	13537304	1992170173	20200204
37950039000180		4785799	3A RUA LUIZ LEME DE ANDRADE 698	JD ALTOS DE IPEUNA	13537000	1935576050	20200803
41974750000141		4724500	RUA 2 9	CENTRO	13537000	1997211690	20210517
48437811000180		4772500	AVENIDA SYLVIO SCOTTON 325	ALTOS DE IPEUNA	13537284	1999333118	20221027
53677853000129		4789099	RUA JOAQUIM PAIVA 351	JARDIM DOS IPES	13537226	1997168531	20240126
56067476000102		9602501	RUA ARARIPE CUSTODIO DA FONSECA 958	ALTOS DE IPEUNA	13537302	1984225339	20240724
