12831591000128		4712100	RUA JOSE GARCIA ORTEGA 795	ZONA RURAL	14230000	1692444613	20101110
14953645000153		5612100	RUA DE LIGAÇÃO OSORIO CANDIDO DA SILVA 440	JD MONTE AZUL	14230000	1691939477	20120127
17714717000106		4712100	RUA LAURINDA FRANCISCA DO NASCIMENTO 76	CENTRO	14230000	1639821461	20130308
18588338000171		5620102	RUA LAZARO RAMALHO 467	SANTA TEREZINHA	14230000	1692774765	20130731
22163263000154		5611203	RUA ANTONIO GIOLO 690	SANTA CRUZ	14231102	1639821213	20150331
25975348000125		5612100	RUA osorio candido da silva 338	jardim monte azul	14230000	1693480922	20160818
26105143000151		5611204	RUA DR DINO BUENO 329	CENTRO	14230000	1639821213	20160905
32395831000104		4721104	RUA MIGUEL MEDEIROS 175	JARDIM DAS FLORES	14230000	1636673037	20190109
33269487000161	DOCTOR ENGLISCH	8593700	RUA DR.DINO BUENO 564	CENTRO	14230000	1691460805	20190405
33800680000187		5612100	10A RUA EXPEDICIONARIO GERALDO RODRIGUES DE SOUZA 529	CENTRO	14230000	1699156206	20190602
34547871000141		4722901	RUA CEL VENANCIO MARTINS 587	CENTRO	14230000	1639821213	20190815
39266295000188		5611205	10A RUA LAZARO RAMALHO 375	SANTA TEREZINHA	14230000	1692939245	20201001
42088665000149		4723700	RUA SEBASTIAO SABINO DE ALMEIDA 204	JD DAS FLORES	14230000	1692069018	20210526
44215833000145		5611201	RODOVIA RODOVIA:ABRAAO ASSED KM23,5 001	RURAL	14230000	1699408681	20211111
48968148000140		5611201	RUA CEL LUIZ VENANCIO MARTINS 716	CENTRO	14230000	1691258799	20221223
50848392000111		8599699	10A RUA RUA ALIANA MARIA DO NASCIMENTO TAVEIROS 36	BENEDITO GIOLO	14230000	1639829200	20230528
54220192000170		5620104	RUA LAURINDA FRANCISCO FERREIRA DO NASCIMENTO 280	CENTRO	14230000	1697079565	20240306
57525803000187		1091102	10A RUA MARIA RITA GALIANI HILARIO 66	BENEDITO GIOLO	14230000	1691911397	20241002
