08888974000165	SUPERMERCADO CENTRAL	4712100	RUA JOSE AGUSTONI 493	CENTRO	15940000	1632581441	20070606
15607648000106		5611203	RUA JOAO FONTANELLI 181	JARDIM PORTUGAL	15940000	1697437428	20120528
23076495000138	TIJUANA PALETERIA	5611203	RUA CARLOS PECORARI 226	JARDIM PLANALTO	15940000	1632424510	20150817
26060193000160	MERCADO BOM PRECO BOER	4712100	RUA JOAO DA CRUZ SANTANA 261	CENTRO	15940000	1696039593	20160830
28801185000152	BAR DO BOTAO	5611204	RUA CORONEL CAMISAO 450	AGULHA	15945000	1697446791	20171005
33354540000122		9601701	RUA CORONEL CAMISAO 613	AGULHA	15940000	1697466777	20190415
35155801000100	KMAIS IMPORTACAO E EXPORTACAO	1033301	CHACARA SAO PEDRO - AV PEDRO PAULO DI FOGGI SN	ZONA RURAL	15943899	1632581378	20191011
52432399000183		1094500	RUA BRASIL 300	CENTRO	15940000	1696058019	20231005
59118470000105		5611203	RUA HERMINIO PIOVEZAN 48	CENTRO	15940000	1697869120	20250127
59140256000147		4712100	AVENIDA PEDRO PAULO DI FOGGI 350	CENTRO	15940000	1696417965	20250128
