11458583000115		5611203	RUA HENRY DINA 10	CENTRO	18770000	1496791299	20091217
21935620000192		5612100	RUA CORONEL CASTILHO 500	CENTRO	18770000	1497698902	20150225
24736558000106		5611203	10A AVENIDA ATALIBA LEONEL 646	VILA CANTIZANE	18770000	1491892635	20160505
30484140000143		8599604	AVENIDA RIO NILO 190	PARQUE DOS LAGOS	18770000	1120244323	20180517
32044023000194		5612100	AVENIDA RIO JURUENA 265 A	PARQUE DOS LAGOS	18772233	1498788598	20181119
35087208000174	ACADEMIA EQUILIBRIO & MOVIMENTO	9313100	AVENIDA JOSE COSTA 850	JD SOTERO COSTA	18770000	1482098989	20191004
46193123000197		4712100	10A RUA MARANHAO 135	VILA CANTIZANI	18770000	1496365954	20220428
47027463000100		5611204	RUA UM 70	CDHU III	18770000	1497551162	20220705
49706713000164		8593700	AVENIDA ATALIBA LEONEL 785-1	VILA CANTIZANI	18770000	1497903774	20230224
52854302000120		4723700	AVENIDA ATALIBA LEONEL 20	VILA CANTIZANI	18770308	1496650281	20231110
54379509000116		4712100	RUA MARECHAL FLORIANO PEIXOTO 268	CENTRO	18770013	1496342684	20240319
55065030000178	SLIM - CLUBE SANTA BARBARA I	5611201	AVENIDA 300 S/N	SANTA BARBARA RESORT RESIDENCE	18774060	1999379267	20240509
55796217000141	LUPE POLIZEL	8599604	RUA OTACILIO SATURNINO 90	JARDIM ADONIS	18770370	1197005058	20240704
