20280089000102		4520005	RUA Dos Geranios 162	Centro	19865000	1897236111	20140520
21337898000168		4330405	RUA Lazaro Aguiar dos Santos 125	JARDIM AMERICA	19865000	1830221861	20141104
21969570000164		4330404	RUA ARCHI 138	PARQUE DOS GIRASSOIS	19865000	1896363954	20150303
15053748000120		4399103	RUA CEARA 431	CENTRO	19865000	1897676450	20120215
23589931000172	JPM TRANSPORTES	4930202	AVENIDA BRASIL 1618	CENTRO	19865065	1897462877	20151103
27248765000100		8599699	RUA CEARA 116	CENTRO	19865000	1899613650	20170308
36261123000123		4330404	RUA FIRENZE 70	PARQUE DOS GIRASSOIS	19865000	1896544186	20200205
37258275000130		4520005	RUA RIO PEDRINHAS 1112	CENTRO	19865001	1896227255	20200528
48272491000156		4321500	10A RUA LATINA 91	PQ DOS GIRASSOIS	19865000	1833751063	20221013
52950894000184		4330404	RUA PRIMAVERA 119	CENTRO	19865071	1898089630	20231121
53310387000149		8630503	RUA DA AGRICULTURA 240	CENTRO	19865000	1437370999	20231227
