11784752000107		9602501	RUA OVIDIO VILELA 920	CENTRO	14430000	1631431309	20100407
16991398000105	J R SOUND	4729699	RUA OLIVIA MARTINS FERREIRA 25	CLARINDO FERRACIOLI	14430000	1692618722	20121010
20474701000170		9602502	RUA OLIVIA MARTINS FERREIRA 1037	CENTRO	14430000	1691978875	20140620
24999586000108		9602501	RUA JOSE LUIS FERRACIOLI 655	PQ MOGIANA III	14430000	1692158421	20160615
26183154000150		9602501	RUA DR. CYRO EDUARDO ROSA FALEIROS 88	PARQUE MOGIANA III	14430000	1691439818	20160916
27204340000190		5611204	RODOVIA CANDIDO PORTINARI SN	ZONA RURAL	14430000	1691829217	20170301
33096291000112		4789004	RUA DESEMBARGADOR MARCIO MARTINS FERREIRA 436	ALTO DA BOA VISTA	14430000	1637254538	20190320
37696410000129	J.A PRODUTOS ALIMENTICIOS	4729699	RUA ONOFRA RUFINA CINTRA 56	RESIDENCIAL CLARINDO FERRACIOLI	14430000	1693253560	20200713
39152522000144		4781400	RUA LUIS ANTONIO GIORA 19	NOVA RESTINGA	14430000	1692473395	20200928
42332343000101	GMM SHOPPING-OFICIAL-BRASIL	4782201	RUA OVIDIO VILELA 1063	CENTRO	14430000	1631437147	20210615
44211311000175		9602501	RUA OLIVIA MARTINS FERREIRA 529	CENTRO	14430000	1691453468	20211111
45687594000199		8630503	RUA OVIDIO VILELA 520	CENTRO	14430000	1691853456	20220317
46775134000185		4711302	RUA OLIVIA MARTINS FERREIRA 984	NOVA RESTINGA	14430000	1691984358	20220614
47567910000114	CASA DO CAMPO	4789004	RUA AZARIAS MARTINS 1020	CENTRO	14430000	1682420551	20220815
49849860000193		4713002	AVENIDA AZARIAS MARTINS 1065	CENTRO	14430000	1692281115	20230308
49907993000179	EGMAR MATERIAIS PARA CONSTRUCAO	4744099	RUA CARMEM RODRIGUES CANAVEZ 616	PARQUE MOGIANA	14430000	1693914004	20230313
50482974000127		4723700	RUA FERNANDO DO COUTO ROSA 60	CENTRO	14430000	1697919102	20230428
52349774000126		4759899	RUA JOSE LUIS FERRACIOLI 6	PARQUE MOGIANA II	14430000	1692203215	20230928
52861651000170	LRD HORTIFRUTIGRANJEIRO	4724500	RUA OLIVIA MARTINS FERREIRA 520	CENTRO	14430000	1692816179	20231112
53630353000131		9602502	RUA MARIO JOSE PEREIRA 185	CENTRO	14430000	1693547767	20240124
55246362000159		4712100	RUA AMELIA MOURA 269	NOVA RESTINGA	14430000	1693823625	20240523
57787256000108		4781400	10A RUA OLIVIA MARTINS FERREIRA 1027	NOVA RESTINGA	14430000	1693003413	20241022
58628919000104		4520001	RUA JOSE LUIZ FERRACIOLE 47	CENTRO	14430000	1699359574	20250105
58812131000153		4752100	RUA MARIA IOLANDA MARTINI CUBAS 55	CLARINDO FERRACIOLI	14430000	1693940962	20250113
