20814944000100		4399103	RUA JOAQUIM CARDOSO DOS SANTOS 414	JARDIM NOVO DOURADO	13590000	1633451340	20140812
25042892000114		4321500	10A RUA NAIR FATIMA DE ALMEIDA 211	VIOLINDO ROGANTI	13590000	1633453778	20160621
28308141000195		4520002	RUA MIGUEL DE ABREU PORTELA 220	CONJUNTO HABITACIONAL MODESTO DE ABREU	13596080	1633451843	20170801
29676045000162		1091102	RUA ALAMEDA DAS TULIPAS 203	JARDIM DAS FLORES	13590000	1633451917	20180214
29764175000157		4399103	RUA LUCIANO DE FARIA BRAGA 133	JARDIM MARIA LUIZA I	13590000	1633453885	20180223
35843529000151		4399103	RUA MANOEL CARDOSO DOS SANTOS 195	JARDIM AEROPORTO	13590000	1682377129	20191223
42731229000146	.	4679699	ESTRADA MUNICIPAL DOURADO  A BROTAS SN	RURAL	13590000	1633451892	20210715
02914977000220		4929902	RUA MANOEL CARDOSO DOS SANTOS 100	JARDIM AEROPORTO	13590000	1436223722	20210805
45329909000126		4322301	AVENIDA DAS FLORES 154	JARDIM DAS FLORES	13590000	1681077612	20220217
46251502000196		4399103	RUA MANUEL CARDOS DOS SANTOS 276	JARDIM AEROPORTO	13590000	1697192783	20220503
47997477000157		8650005	RUA LIZANDRO FRAGALI 29	JARDIM AZALEAS	13590000	1633451329	20220919
48270155000174		8599604	RUA FLORIANO PEIXOTO 258	CENTRO	13590000	1163424955	20221013
48740867000100	MAINO TRANSPORTES	4930202	RUA LYSANDRO FRAGALLI 89	RESIDENCIAL AZALEAS	13590000	1697140899	20221128
35326832000853		4661300	FAZENDA MORRO CHATO SN	SONA RURAL	13590000	1498831604	20230726
52177944000132		4530703	RUA SAVERIA DANGELO FAZZIO 1540	JARDIM PAULISTA	13590000	1633453885	20230914
53362142000165		4930202	RUA RODOVIA SP 215	DOURADO	13590000	1374123772	20240103
