17599196000185		4399103	RUA ITALIA 223	PRACA DAS NACOES	14813000	1633081550	20130219
35395093000185		4520001	RUA RUA ORLANDO VICENTE 261	JOSE RUBENS BARSAGLINE	14813000	1697433047	20191104
36929302000196		4321500	RUA RUA CEARA 125	JARDIM BRASIL	14813000	1694505831	20200414
35326832000349		4661300	SITIO INVERNADINHA SN	RURAL	14813000	1498831604	20200521
44634792000121		4520002	ALAMEDA AZZOLINO 190	CENTRO	14813000	1699629704	20211220
47825638000125		4321500	RODOVIA JOSE CUTRALE (GP-01) S/N	ZONA RURAL	14813000	1138976500	20220902
48767845000133		4930201	10A RUA MARACANA 73	JARDIM DOS PASSAROS	14813000	1697068306	20221130
49325415000124		4399103	10A RUA CEARA 62	JARDIM BRASIL	14813000	1697642673	20230125
51293714000176		4399103	MARGINAL 27 DE DEZEMBRO 114	RESIDENCIAL SAO LOURENCO	14813000	1681817822	20230704
51988813000172		4330404	AVENIDA DAS ACACIAS 305	JARDIM DAS FLORES	14813000	1691049691	20230829
55922235000122		4399103	10A RUA RUA SEBASTIAO VENANCIO DOS SANTOS 201	CJH BARSAGLINI	14813000	1697405987	20240714
58617182000124		4520005	10A AVENIDA ALAMEDA DAL RI 116	CENTRO	14813000	1682334113	20250103
