26361299000101	TEXTIL M	4689302	ESTRADA MUNICIPAL ALVARES FLORENCE A VOTUPORANGA KM 2 S/N	ZONA INDUSTRIAL	15540000	1734861186	20161017
29186097000150		8599699	AREA RURAL DE ALVARES FLORENCE 6761	AREA RURAL DE ALVARES FLORENCE	15543899	1781589060	20171201
29277218000170		4615000	RUA PIAUI 655	CENTRO	15540000	1734228891	20171215
39676629000191		8630503	RUA PIAUI 450	CENTRO	15540000	1734212175	20201105
40188651000171		8630503	RUA MARANHAO 511	CENTRO	15540000	1734214389	20201223
40290021000103		4313400	RUA GOIAS 250	DISTRITO INDUSTRIAL	15540000	1797431197	20210107
45838162000131		4330404	RUA MINAS GERAIS 253	CENTRO	15540000	1797219173	20220330
50388425000198	ERS MASTERDENT	4645103	RUA DEPUTADO CUNHA BUENO 391	CENTRO	15540011	1796145071	20230420
24588283000364		4622200	RUA VICINAL AVF/446 - VICINAL RENATO  DE FREITAS S/N	NUCLEO URBANO	15540000	1836911816	20240903
58135487000108		4923002	RUA MATO GROSSO 100	CENTRO	15540000	1797121585	20241118
