62538970000100		4744005	AVENIDA RAUL LEITE MAGALHAES 120	CENTRO	18180047	1532441627	19900309
14363171000190		5611203	RODOVIA SP 79 TAPIRAI - JUQUIA SN	PRINCESA ISABEL - COMERCIAL	18183899	1597359795	20110809
15339049000140		4520006	AVENIDA SANTA CATARINA 915	CENTRO	18180000	1532771168	20120410
19855644000190		9602502	SITIO JUQUIAZINHO 377	JUQUIAZINHO	18180000	1532242651	20140311
26428696000145		5620104	10A AVENIDA SANTA CATARINA 405	CENTRO	18180000	1598588851	20161026
36051066000158		9602501	RUA ANTONIO JOSE VIEIRA 91	JARDIM PRIMAVERA	18180000	1532771640	20200118
36634250000120		4774100	AVENIDA PREFEITO ANTHEMO VICTORIO PILAN 425	CENTRO (RIO TURVO)	18184010	1397301586	20200311
36668512000178		4781400	10A RUA RUA 21 DE ABRIL 330	VILA NADIA	18180000	1532771427	20200313
38265810000142		4744002	RUA MALAVASE GINO 150	JUQUIAZINHO	18180000	1532771300	20200828
49634814000177		5620101	RODOVIA SP 79 000000	PRINCESA ISABEL	18180000	150	20230216
49805265000156		4520005	RUA JOSE GOMES CORREIA 99	CENTRO	18180007	1532771168	20230303
52535628000195		9602501	RUA ALCIDES DEIVID DO VALE 10	CENTRO	18180000	1599788573	20231016
54416108000199		4755502	RUA FRANCISCO DE CAMARGO 151	JD NOVA CONQUISTA	18180000	1597696031	20240321
57181863000120	BETE ENXOVAIS E DECORACOES	4755503	AVENIDA PROF. NATHAN CHAVES 100	CENTRO	18180041	1591823897	20240906
57239145000167		5611203	SITIO PIRES S/N	PIRES	18180000	00	20240911
57719713000127		9602501	RUA ARMANDO SIMOES GRAZINA 195	TETO 1	18180000	1598545313	20241016
