21447954000117		4520001	RUA FLORIANO PEIXOTO 709	CENTRO	17370000	1496296834	20141121
21576894000132		9602501	RUA RUA PASCHOAL FERRARI 634	JARDIM LEVORATO	17370000	1999104550	20141217
27652139000176		5611204	CHACARA RECANTO AMIGO SN	SANTA MARIA DA SERRA	17370000	1934871342	20170504
28903781000143		5611201	RUA DOS XIMBORES 0	ESTANCIA TAMANDUA	17370970	1934811951	20171020
41078307000192		4712100	RUA JOSE ROMEU DELLA COLETA 55	JARDIM ITALIA	17370048	1998686068	20210303
42591927000193		4520001	RUA PEDRO FACHETE 708	JARDIM LEVORATO	17370346	1997165059	20210705
42941862000169		4789001	RUA JOSE HUBNER 121	CIDADE JARDIM	17370186	1999817599	20210731
44288420000190		4520001	RUA SETE DE SETEMBRO 351	CENTRO	17370007	1934871342	20211118
50961545000132	ELZI MODAS	4781400	RUA CORONEL JOSE ANTONIO FROTA 770	CENTRO	17370031	1997336565	20230606
53477059000131		4744002	RUA ANTONIO LONGATO 21	CENTRO	17370019	1934871261	20240112
55483776000100		4789099	RUA PEDRO PEREIRA DE MORAES 645	JARDIM LEVORATO	17370338	1934871172	20240611
56908430000160		5611205	RUA CARLOS GOMES 43	CENTRO	17370005	1934872167	20240819
57637459000118	CT LONGATTO	9313100	RUA CORONEL JOSE ANTONIO FROTA 790	CENTRO	17370031	1996702855	20241010
