12267796000122		4530703	RUA CARLOS ALBERTO PEREIRA JUNIOR 52	JARDIM PIERONI	18290000	1535462166	20100719
12336278000113		4530703	12A RUA DOMINGOS MARCOMINI 110	JARDIM DOMINGUES	18290000	1535462680	20100802
16688976000139	CORITAR SOUSA CONSTRUCOES	4120400	RUA JOAQUIM NUNES 99	ALEM LINHA	18290000	1596765473	20120725
22047602000137	CORREA ANTUNES TRANSPORTE	4671100	RUA ANGATUBA 150	VILA SARAIVA	18290000	1535463102	20150313
24673094000128		4399103	RUA DELFINO NUNES FONSECA 112	ALEM LINHA	18290000	1597111539	20160427
24838290000105		4399103	RUA SALUSTIANO RODRIGUES DE SENE 41	JARDIM BURITIS	18290488	1598194401	20160519
27679955000173		4930202	RUA DOS MANACAS 39	VL ROSA	18290000	1596930447	20170508
28381946000164	LIVIA CAFUNDO ALMEIDA	8610102	RUA OSWALDO REICHERT 80	CENTRO	18290000	1535461527	20170809
30543338000150		4543900	RUA FORTUNATO FERREIRA DE ALBUQUERQUE 289	ALEM LINHA	18290000	1597163248	20180524
34160733000105		4520001	RUA MARCELO COMERON 58	VILA SENE	18290000	1588183778	20190709
35072780000160		4930202	RUA INACIO LOPES 41	CENTRO	18290053	1535461867	20191003
37706639000105	ALAOR DE SOUZA RESINAGEM	4684201	RUA DAS ACACIAS 179	VILA ROSA	18290000	1535461125	20200713
39898359000163		8599604	ESTRADA ANGATUBA BURI KM 16 SN	MANDACAIA	18290000	1598151499	20201124
40373753000167	CONSTRUTORA MTX	4120400	RUA CARLOS ALBERTO PEREIRA JUNIOR 679	VILA SENE	18292030	1598184178	20210113
43321354000140		4520005	RUA DOMINGOS MARCOMINI 140	JARDIM BELA VISTA	18294008	1597670089	20210828
43386987000137	SG TRANSPORTES	4930202	RUA EMIDIO NUNES 130	CENTRO	18290000	1597883889	20210902
44021796000134		8592999	RUA DAS CAMELIAS 277	VILA ROSA	18290000	1597565450	20211026
45329601000180	CONSTRUTORA BOA OBRA	4120400	RUA PEDRO DOMINGUES DE OLIVEIRA 246	CENTRO	18290000	1597130504	20220217
45680424000182	CINTIA FERTILIZANTES E REPRESENTACAO COMERCIAL	4683400	CHACARA CRUZEIRO DO SUL S/N	FUNDAO	18290000	1597001086	20220316
48783292000102	DR MED	8630503	RUA MARIA DE ALMEIDA 699	CAPELINHA	18290000	1597442669	20221201
49401012000117	TORO AUTO ELETRICA	4530703	RUA TOMAZ DE SOUSA 260	VILA SENE	18290000	1596938647	20230131
52799907000166		4321500	RUA ANTONIO FELIPE 133	CENTRO	18290000	1598514140	20231107
53472378000154		4520001	10A RUA ALVARO SILVA 246	VILA SENE	18290000	1597263798	20240112
54539346000191		4520006	RUA SALUSTIANO RODRIGUES DE SENE 20	JARDIM BURITIS	18290000	1596783936	20240401
56208908000140		4520005	RUA RUI BARBOSA 851	CENTRO	18290071	1591144838	20240801
57255854000136	VAL MULTIMARCAS	4511102	RUA RICARDO DOS SANTOS 396	JARDIM BELA VISTA	18294000	1596685406	20240912
57900591000170		4399103	10A RUA ANTONIO PONCE 17	BURI-F	18290000	1598857135	20241030
58926855000128		4399199	RUA MARITACA 30	CONJUNTO HABITACIONAL SAO JOAO	18294438	1599678631	20250116
59115492000103		4930201	RUA MARIA GONCALVES DE ALBUQUERQUE 50	VILA SENE	18292056	1597900358	20250127
